class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.5061295032501221,0.22571201622486115,-0.4348311722278595,0.998317301273346,0.4951830208301544,0.2124488800764084,-0.4098595082759857,0.9965282678604126,0.4934130012989044,0.21200847625732422,-0.4099076986312866,0.9962170124053955,0.49117645621299744,0.21166856586933136,-0.4098404347896576,0.9965760111808777,0.49205920100212097,0.21227088570594788,-0.48832619190216064,0.9977158904075623,0.4879606366157532,0.21186025440692902,-0.4884575605392456,0.997749388217926,0.4835418164730072,0.21167826652526855,-0.48871177434921265,0.998038649559021,0.46064600348472595,0.21786656975746155,-0.24384380877017975,0.9923668503761292,0.45455169677734375,0.21794411540031433,-0.5973502993583679,0.9977390766143799,0.4981428384780884,0.24136249721050262,-0.36170506477355957,0.997728705406189,0.4937404990196228,0.24105824530124664,-0.46447908878326416,0.9989302754402161,0.42750582098960876,0.29591548442840576,0.031672731041908264,0.997962236404419,0.40634891390800476,0.29978427290916443,-0.7228744029998779,0.9999511241912842,0.4308972656726837,0.3935297131538391,0.12025085836648941,0.05885382369160652,0.4125206470489502,0.4043407142162323,-0.7954320907592773,0.9744115471839905,0.45096293091773987,0.4739992320537567,-0.0324188768863678,0.14942948520183563,0.45292553305625916,0.4923572540283203,-0.7339962720870972,0.909299910068512,0.455899715423584,0.500310480594635,-0.05818494036793709,0.1566322147846222,0.4573762118816376,0.5182967782020569,-0.8064607977867126,0.8729900121688843,0.4642123579978943,0.5026477575302124,-0.10697238892316818,0.1594119668006897,0.47006550431251526,0.519861102104187,-0.8141379356384277,0.863749623298645,0.4611774682998657,0.49287113547325134,-0.061788517981767654,0.1528194546699524,0.4675786793231964,0.5110459327697754,-0.7341286540031433,0.8162948489189148,0.426817387342453,0.4795897603034973,0.24342721700668335,0.9971128702163696,0.40442195534706116,0.48210492730140686,-0.24358686804771423,0.9992859363555908,0.4177318513393402,0.5886889696121216,0.7251401543617249,0.5483523607254028,0.39170873165130615,0.6089138388633728,-0.009401296265423298,0.9820965528488159,0.4066941738128662,0.6770497560501099,1.2078893184661865,0.7048715949058533,0.37325531244277954,0.7307986617088318,0.25315845012664795,0.9750896096229553,0.384568989276886,0.6948964595794678,1.2482224702835083,0.7563258409500122,0.35054948925971985,0.754883348941803,0.2657596170902252,0.9291743636131287,0.4964275658130646,0.6889806985855103,1.1732404232025146,0.8681156635284424,0.47587907314300537,0.7617560625076294,0.04785012826323509,0.9686452150344849
up,0.5068530440330505,0.2273208349943161,-0.42632588744163513,0.998312771320343,0.4962885081768036,0.21404501795768738,-0.40217238664627075,0.9964898824691772,0.4946117699146271,0.21356061100959778,-0.4022154211997986,0.9961935877799988,0.4923981726169586,0.21314524114131927,-0.40214189887046814,0.9965322017669678,0.4930735230445862,0.21372155845165253,-0.4790225028991699,0.9976872801780701,0.48887717723846436,0.21318526566028595,-0.47915977239608765,0.9977309703826904,0.4842579662799835,0.21287712454795837,-0.47941476106643677,0.9980059862136841,0.461069256067276,0.21892233192920685,-0.23998720943927765,0.9923239350318909,0.45497968792915344,0.2188100665807724,-0.5892593860626221,0.997688353061676,0.4986325800418854,0.2428809255361557,-0.35458099842071533,0.9977164268493652,0.49418336153030396,0.2424817532300949,-0.4552629292011261,0.9989223480224609,0.4294061064720154,0.29657143354415894,0.03417737036943436,0.9979873299598694,0.40615618228912354,0.3004651963710785,-0.7114198803901672,0.9999499917030334,0.43189024925231934,0.39358028769493103,0.12271147966384888,0.06058387830853462,0.4108853042125702,0.40458807349205017,-0.7853800058364868,0.9744119048118591,0.4523262083530426,0.47395384311676025,-0.030038908123970032,0.15210910141468048,0.4522515535354614,0.49223530292510986,-0.7320157885551453,0.9102898240089417,0.4570563733577728,0.5002907514572144,-0.05493713915348053,0.15945148468017578,0.4567559063434601,0.51828932762146,-0.8066473007202148,0.8743839263916016,0.46458137035369873,0.5026456713676453,-0.10315398126840591,0.16219660639762878,0.46973568201065063,0.5198553204536438,-0.8125652074813843,0.8651002645492554,0.46168217062950134,0.49273112416267395,-0.05865553766489029,0.1557115912437439,0.46726280450820923,0.5109630823135376,-0.7315100431442261,0.8167341947555542,0.4278460144996643,0.47998517751693726,0.23969797790050507,0.9971076846122742,0.40413782000541687,0.4824495315551758,-0.23982498049736023,0.9992982149124146,0.41772058606147766,0.5885848999023438,0.6999292969703674,0.5361321568489075,0.3915744125843048,0.6088142395019531,-0.019131233915686607,0.9820140600204468,0.4059998095035553,0.6768817901611328,1.1629217863082886,0.6983440518379211,0.3732362985610962,0.7306652069091797,0.22071325778961182,0.9748808741569519,0.3840463161468506,0.6947519183158875,1.2012367248535156,0.7542073726654053,0.3505912721157074,0.7550678253173828,0.230929434299469,0.9292801022529602,0.494880735874176,0.6889570355415344,1.1291886568069458,0.8653091192245483,0.47582799196243286,0.7621526718139648,0.016894245520234108,0.9682424068450928
up,0.5071588158607483,0.22902564704418182,-0.41414016485214233,0.9982407689094543,0.49749672412872314,0.21600736677646637,-0.39041319489479065,0.9963052272796631,0.4961187243461609,0.21557749807834625,-0.3904572129249573,0.9960005283355713,0.4942421317100525,0.2151465266942978,-0.39039719104766846,0.9963521957397461,0.49398180842399597,0.2156086564064026,-0.46557044982910156,0.9975618720054626,0.48965972661972046,0.21505816280841827,-0.46570417284965515,0.9976075887680054,0.4847801923751831,0.21465715765953064,-0.4659552276134491,0.9978883266448975,0.4619898796081543,0.220134437084198,-0.23244136571884155,0.9920657277107239,0.4551406502723694,0.21993137896060944,-0.5736145973205566,0.9975650310516357,0.49880072474479675,0.24451689422130585,-0.34406396746635437,0.9976490139961243,0.4941720962524414,0.24393782019615173,-0.4424731433391571,0.9988791346549988,0.43031564354896545,0.2969793677330017,0.035274606198072433,0.9979572296142578,0.40600892901420593,0.3007243275642395,-0.6923959851264954,0.9999462962150574,0.43235430121421814,0.3936800956726074,0.1223427802324295,0.06258174777030945,0.4106288254261017,0.4047403633594513,-0.7614278793334961,0.9741299748420715,0.45244088768959045,0.47419360280036926,-0.02425234206020832,0.1560669243335724,0.4515254497528076,0.49232017993927,-0.7042930722236633,0.9108882546424866,0.45707952976226807,0.5002571940422058,-0.047144580632448196,0.16329272091388702,0.45540088415145874,0.518813967704773,-0.7738273739814758,0.8753447532653809,0.46431583166122437,0.5026116967201233,-0.09438494592905045,0.1660277247428894,0.468824565410614,0.5202615261077881,-0.7799872159957886,0.8659960031509399,0.4615553915500641,0.4926152229309082,-0.05186300724744797,0.15952321887016296,0.46652209758758545,0.5111743807792664,-0.7038341164588928,0.8171976804733276,0.4284398555755615,0.4811365008354187,0.23329202830791473,0.9970200657844543,0.40413177013397217,0.4834206700325012,-0.23341019451618195,0.9992673397064209,0.4171806275844574,0.5922152996063232,0.6588881015777588,0.5261312127113342,0.39111363887786865,0.6129171252250671,0.005476835183799267,0.9813833236694336,0.40409600734710693,0.6777522563934326,1.0996787548065186,0.689449667930603,0.37422865629196167,0.730946958065033,0.26605284214019775,0.9740905165672302,0.383080393075943,0.6949736475944519,1.1361762285232544,0.7501019835472107,0.3523683249950409,0.7553020119667053,0.278946191072464,0.9282650947570801,0.4942401349544525,0.6892831921577454,1.0650029182434082,0.8606711030006409,0.47631746530532837,0.7624547481536865,0.07917805761098862,0.9668869376182556
up,0.5077747702598572,0.23088432848453522,-0.39101219177246094,0.99807208776474,0.4988984167575836,0.21808737516403198,-0.36783263087272644,0.9959140419960022,0.49776268005371094,0.21772977709770203,-0.3678852915763855,0.995588481426239,0.49619266390800476,0.2173341065645218,-0.3678450584411621,0.9959965348243713,0.49513736367225647,0.2178071290254593,-0.4410117268562317,0.9972618818283081,0.49077820777893066,0.21740175783634186,-0.4411272704601288,0.9973136186599731,0.48568353056907654,0.21704967319965363,-0.4413701593875885,0.9976247549057007,0.46323612332344055,0.2217991203069687,-0.21616123616695404,0.9915004968643188,0.4556196928024292,0.2216940075159073,-0.547845184803009,0.997187614440918,0.49909576773643494,0.24624018371105194,-0.32361847162246704,0.9974080920219421,0.49426624178886414,0.24550297856330872,-0.4194495975971222,0.9987334609031677,0.4305485188961029,0.29734426736831665,0.03827311843633652,0.9977980852127075,0.4072120487689972,0.30095529556274414,-0.6682278513908386,0.9999387264251709,0.4327702820301056,0.3941265642642975,0.12265924364328384,0.06485503166913986,0.41499531269073486,0.4049447476863861,-0.7360266447067261,0.9727852940559387,0.4525737464427948,0.4763166606426239,-0.004135214723646641,0.16160795092582703,0.4513353109359741,0.49357014894485474,-0.6846762895584106,0.911536455154419,0.45695802569389343,0.5024900436401367,-0.023661496117711067,0.1682237684726715,0.45464861392974854,0.5196248292922974,-0.7514500617980957,0.876802921295166,0.46387749910354614,0.5047070384025574,-0.06907010823488235,0.17085310816764832,0.467777818441391,0.5209169387817383,-0.7584763765335083,0.8674963116645813,0.4611724019050598,0.49496373534202576,-0.030352914705872536,0.16411124169826508,0.465617299079895,0.5120576620101929,-0.6844450235366821,0.8182812333106995,0.4279095530509949,0.4820795953273773,0.22331121563911438,0.9965623021125793,0.40404143929481506,0.484118789434433,-0.2234206199645996,0.9991715550422668,0.4178808331489563,0.594638466835022,0.6206141114234924,0.5122489929199219,0.39033058285713196,0.6156847476959229,-0.03744221106171608,0.9796174764633179,0.404453307390213,0.6815853118896484,1.042270541191101,0.670497477054596,0.37353312969207764,0.7335936427116394,0.17344215512275696,0.9710514545440674,0.38350212574005127,0.6976218819618225,1.07683265209198,0.7361302375793457,0.35241007804870605,0.7576733827590942,0.1817019283771515,0.9218804240226746,0.4953148663043976,0.6894804239273071,1.0091396570205688,0.8476815819740295,0.4765623211860657,0.7652449011802673,-0.022883275523781776,0.9623237252235413
up,0.5094804167747498,0.23127378523349762,-0.3920421004295349,0.9979532957077026,0.5006425976753235,0.2186717838048935,-0.36954450607299805,0.995673418045044,0.4996238350868225,0.21833589673042297,-0.36960506439208984,0.9953616857528687,0.4982195198535919,0.21795733273029327,-0.3695852756500244,0.9958024024963379,0.4966875910758972,0.21843716502189636,-0.4419846832752228,0.997051477432251,0.4924197196960449,0.21808834373950958,-0.4420962631702423,0.9971200227737427,0.4872590899467468,0.21778102219104767,-0.4423224925994873,0.9974822402000427,0.4646637439727783,0.22230949997901917,-0.21895964443683624,0.9914032220840454,0.4568980038166046,0.22228065133094788,-0.5478902459144592,0.997011661529541,0.5003159642219543,0.2467942088842392,-0.3256705105304718,0.9972392916679382,0.4954473376274109,0.24602678418159485,-0.4204331338405609,0.99866783618927,0.4307357668876648,0.29770973324775696,0.03201482817530632,0.9974857568740845,0.41034257411956787,0.3016319274902344,-0.6664600968360901,0.9999351501464844,0.42979130148887634,0.3945814073085785,0.11495916545391083,0.06013871729373932,0.4187612235546112,0.4068565368652344,-0.7282665371894836,0.9724425077438354,0.4561803936958313,0.4748191237449646,-0.001827781554311514,0.14750279486179352,0.4742509126663208,0.49218592047691345,-0.653069019317627,0.9113485217094421,0.4660566449165344,0.5010828971862793,-0.01711762510240078,0.15541547536849976,0.4837280809879303,0.5174694657325745,-0.7138456702232361,0.8770274519920349,0.4749431908130646,0.5031687021255493,-0.058238036930561066,0.1576695591211319,0.49427902698516846,0.5179864764213562,-0.7175715565681458,0.8677473664283752,0.47021937370300293,0.4934949576854706,-0.02753487601876259,0.15206027030944824,0.49146491289138794,0.509071409702301,-0.651053249835968,0.8182100057601929,0.4248099625110626,0.4814363718032837,0.21878138184547424,0.9960138201713562,0.40135639905929565,0.4837168753147125,-0.21888557076454163,0.9990693926811218,0.42059725522994995,0.5945045351982117,0.6095728278160095,0.5079750418663025,0.3933478891849518,0.6149823665618896,-0.03315602242946625,0.9791562557220459,0.405304491519928,0.6827513575553894,1.0205402374267578,0.6615625619888306,0.3736266791820526,0.7339373826980591,0.19489748775959015,0.9696141481399536,0.3836633265018463,0.6978779435157776,1.0540841817855835,0.7278982400894165,0.3523551821708679,0.7579924464225769,0.2055789679288864,0.918942928314209,0.4957846701145172,0.6904395818710327,0.9873565435409546,0.8412600755691528,0.4763661026954651,0.766068160533905,0.0032134358771145344,0.9598703980445862
up,0.5234665870666504,0.24963049590587616,-0.31488171219825745,0.9982583522796631,0.5162703990936279,0.23630329966545105,-0.288671612739563,0.996529757976532,0.5153465270996094,0.23594965040683746,-0.28864097595214844,0.9963420629501343,0.5141071081161499,0.2355099767446518,-0.28844863176345825,0.9966837167739868,0.5114842057228088,0.2362525463104248,-0.3616040349006653,0.9975404143333435,0.507251501083374,0.23593029379844666,-0.36172932386398315,0.9975984692573547,0.5020478367805481,0.23556207120418549,-0.3619823455810547,0.9978625774383545,0.4837026000022888,0.23853887617588043,-0.1683305948972702,0.9933769702911377,0.4725438058376312,0.23915092647075653,-0.4783765375614166,0.9974722862243652,0.513516366481781,0.26373007893562317,-0.24250203371047974,0.9975790977478027,0.5075185894966125,0.26258593797683716,-0.33796077966690063,0.9987778067588806,0.4320426285266876,0.3089561462402344,0.1230102926492691,0.9976940155029297,0.4356437623500824,0.31291624903678894,-0.6336817741394043,0.9999280571937561,0.46889036893844604,0.4010713994503021,0.18321548402309418,0.06549528986215591,0.5061538219451904,0.4140816926956177,-0.6576980352401733,0.9749975800514221,0.5817030668258667,0.45851370692253113,0.08194438368082047,0.13375000655651093,0.6237025260925293,0.48444995284080505,-0.5705189108848572,0.9239754676818848,0.6093842387199402,0.473772257566452,0.08690078556537628,0.14302624762058258,0.6434585452079773,0.5061004161834717,-0.6323071122169495,0.8946600556373596,0.6142308115959167,0.47297969460487366,0.02978207916021347,0.14463914930820465,0.6491847038269043,0.504158079624176,-0.6223188042640686,0.8865952491760254,0.6081693172454834,0.46972253918647766,0.05252538621425629,0.14187370240688324,0.6422756910324097,0.49581560492515564,-0.5638665556907654,0.8388780951499939,0.3904007375240326,0.4822741448879242,0.2198595255613327,0.9959202408790588,0.3715187609195709,0.4875093102455139,-0.22017300128936768,0.9988240003585815,0.4348089396953583,0.5926709771156311,0.5471887588500977,0.5036448836326599,0.42627689242362976,0.6146530508995056,-0.023459648713469505,0.9730387330055237,0.41034188866615295,0.6860243082046509,0.9056161642074585,0.6703680753707886,0.37424615025520325,0.7342470288276672,0.2643626928329468,0.9677064418792725,0.3892979919910431,0.7000066041946411,0.936542272567749,0.7265800833702087,0.3496825397014618,0.7573537230491638,0.2844361960887909,0.9172827005386353,0.49456849694252014,0.6927919983863831,0.8867977261543274,0.8345808982849121,0.47378888726234436,0.7651846408843994,0.1295839548110962,0.9574233889579773
down,0.5712209343910217,0.48218992352485657,-0.21361535787582397,0.9996283650398254,0.565932035446167,0.470418781042099,-0.19226492941379547,0.9992964863777161,0.5642912983894348,0.46982091665267944,-0.19227464497089386,0.9992763996124268,0.562164306640625,0.4693002700805664,-0.19232045114040375,0.9993652701377869,0.562831699848175,0.4714580178260803,-0.25487372279167175,0.9994869828224182,0.5591832995414734,0.4717365503311157,-0.255014032125473,0.9994986653327942,0.5549426674842834,0.4722172021865845,-0.2550993859767914,0.9995538592338562,0.5320709347724915,0.47288814187049866,-0.07168881595134735,0.998778223991394,0.5264934301376343,0.47693783044815063,-0.3575545847415924,0.9994268417358398,0.5603378415107727,0.49214380979537964,-0.16114886105060577,0.9993963837623596,0.55606609582901,0.4936123192310333,-0.2443537414073944,0.9996374845504761,0.5047675967216492,0.5047414302825928,0.10719238221645355,0.9985348582267761,0.49430039525032043,0.5314203500747681,-0.46645087003707886,0.9997853636741638,0.6434636116027832,0.5196360945701599,0.19791044294834137,0.4241813123226166,0.6445762515068054,0.5602571964263916,-0.5720733404159546,0.9918642640113831,0.7676170468330383,0.5212535858154297,0.05025630071759224,0.6397606134414673,0.7969810962677002,0.5501540303230286,-0.5491697192192078,0.9824086427688599,0.8056561350822449,0.5132770538330078,0.053185347467660904,0.6431323885917664,0.8388466835021973,0.5448545813560486,-0.6317929029464722,0.9730334877967834,0.8106831312179565,0.5156509876251221,-0.0078116185031831264,0.6533486247062683,0.8371132612228394,0.5373660922050476,-0.5892883539199829,0.9707300662994385,0.8003972768783569,0.5207282900810242,0.020357757806777954,0.6561587452888489,0.8223505616188049,0.539610743522644,-0.5386361479759216,0.9555618166923523,0.29892855882644653,0.6126502752304077,0.19196347892284393,0.9985345602035522,0.26898911595344543,0.6382896900177002,-0.19189925491809845,0.9994223713874817,0.48778024315834045,0.5873790383338928,0.3888106048107147,0.5008634328842163,0.4850762188434601,0.6418113708496094,-0.285835862159729,0.9896367192268372,0.39328983426094055,0.6880527138710022,0.578549861907959,0.6139526963233948,0.38048529624938965,0.7366109490394592,0.026305625215172768,0.9775506258010864,0.36079591512680054,0.6994351744651794,0.6042879223823547,0.631683349609375,0.3402588367462158,0.7498921751976013,0.061150770634412766,0.9558095932006836,0.4418829679489136,0.7120320200920105,0.6667429804801941,0.7221906781196594,0.463288813829422,0.7653524875640869,0.14824502170085907,0.9623883962631226
down,0.5705710053443909,0.49819567799568176,-0.20873220264911652,0.9996907114982605,0.5652447938919067,0.4866473376750946,-0.18688738346099854,0.9994223713874817,0.5635771155357361,0.48604610562324524,-0.18688015639781952,0.9994053244590759,0.5614330172538757,0.48542413115501404,-0.18691787123680115,0.9994798302650452,0.5620631575584412,0.488083153963089,-0.24822330474853516,0.9995784163475037,0.5581667423248291,0.4886552393436432,-0.24836431443691254,0.9995867609977722,0.5537413358688354,0.4890674948692322,-0.24845054745674133,0.9996337294578552,0.5312444567680359,0.4881082773208618,-0.06855659931898117,0.9990027546882629,0.5256121158599854,0.493312269449234,-0.3509800434112549,0.9995251893997192,0.5598472356796265,0.5074597597122192,-0.15779061615467072,0.9994882941246033,0.5555469393730164,0.5087268948554993,-0.2398342788219452,0.9996813535690308,0.5044983625411987,0.5171438455581665,0.10430970042943954,0.998598039150238,0.49322906136512756,0.5451326966285706,-0.45770254731178284,0.9997889995574951,0.6415110230445862,0.530317485332489,0.1933676153421402,0.4246690571308136,0.6438660621643066,0.5718057155609131,-0.5727013349533081,0.9922263026237488,0.7666413187980652,0.5334084630012512,0.05298347398638725,0.6663621664047241,0.7971881628036499,0.5651412606239319,-0.5400696992874146,0.9842531085014343,0.8061038255691528,0.5257826447486877,0.057086098939180374,0.670682966709137,0.8359934687614441,0.5595661997795105,-0.6173644661903381,0.9750595688819885,0.8088212013244629,0.5284776091575623,-0.0025717418175190687,0.6812371611595154,0.835037887096405,0.5526443719863892,-0.579907238483429,0.9729073643684387,0.7978323698043823,0.5333372950553894,0.023974860087037086,0.6838191151618958,0.8205811977386475,0.5550373196601868,-0.530396044254303,0.9588399529457092,0.2985017001628876,0.6224405169487,0.1926405429840088,0.9987018704414368,0.26860514283180237,0.649357259273529,-0.19257494807243347,0.9995020031929016,0.48771119117736816,0.6262666583061218,0.4172181189060211,0.46108970046043396,0.48235490918159485,0.6445181369781494,-0.32208678126335144,0.9900073409080505,0.3883712887763977,0.6877844929695129,0.6081744432449341,0.5725119709968567,0.37823793292045593,0.7373424172401428,-0.05537637695670128,0.973730742931366,0.3480277955532074,0.6961901783943176,0.6340519785881042,0.5910172462463379,0.3376137316226959,0.7500669360160828,-0.025960471481084824,0.950649082660675,0.4299406409263611,0.7108762860298157,0.6927754282951355,0.6840104460716248,0.46317794919013977,0.767032265663147,0.03292078897356987,0.9566089510917664
down,0.5698791742324829,0.5072580575942993,-0.2144501656293869,0.9997625350952148,0.5636608004570007,0.4952377676963806,-0.19412757456302643,0.9995684027671814,0.5619507431983948,0.4945030212402344,-0.1941482275724411,0.9995548129081726,0.5599389672279358,0.49385586380958557,-0.1942095011472702,0.9996125102043152,0.5607977509498596,0.4964999556541443,-0.2558339238166809,0.9996843338012695,0.5567638874053955,0.49684080481529236,-0.2559604346752167,0.9996886849403381,0.5523245930671692,0.49733760952949524,-0.25603756308555603,0.9997259974479675,0.5305711627006531,0.4962414503097534,-0.07717820256948471,0.9992618560791016,0.5245923399925232,0.5007479786872864,-0.35988202691078186,0.9996389746665955,0.5592745542526245,0.5169155597686768,-0.16333110630512238,0.9995933175086975,0.5547953844070435,0.5182823538780212,-0.24568989872932434,0.9997298717498779,0.504156231880188,0.5231727361679077,0.08945754915475845,0.9986402988433838,0.49368810653686523,0.5524049997329712,-0.4645269811153412,0.9997815489768982,0.6405411958694458,0.5336744785308838,0.1639961451292038,0.4190444052219391,0.6431446671485901,0.5795031189918518,-0.5902359485626221,0.9924607276916504,0.768688976764679,0.5330525636672974,0.018156571313738823,0.6957311034202576,0.7979055643081665,0.5743880867958069,-0.562524676322937,0.9859405755996704,0.8069106936454773,0.5281919240951538,0.01987595111131668,0.7011995911598206,0.8373844027519226,0.5685646533966064,-0.6435760855674744,0.9766175150871277,0.8100062608718872,0.5314770340919495,-0.0391034297645092,0.7122969031333923,0.8379938006401062,0.5626210570335388,-0.6086618304252625,0.9745610356330872,0.8007676005363464,0.5357242226600647,-0.011123865842819214,0.7148042917251587,0.8232815861701965,0.5639340877532959,-0.553530216217041,0.9612639546394348,0.2922208905220032,0.630672812461853,0.19121380150318146,0.9988605380058289,0.2678510546684265,0.6594558358192444,-0.19117505848407745,0.9995883703231812,0.4836439788341522,0.6199310421943665,0.4200599491596222,0.40986132621765137,0.4752720594406128,0.6466730833053589,-0.307457834482193,0.9906901121139526,0.38061171770095825,0.6855359673500061,0.6213901042938232,0.5230963230133057,0.37745341658592224,0.7395805716514587,-0.04257052019238472,0.9718369245529175,0.3458136320114136,0.6963006854057312,0.6414591670036316,0.5411954522132874,0.3378007411956787,0.7511048913002014,-0.015508554875850677,0.9467200040817261,0.4324101209640503,0.7047062516212463,0.7118806838989258,0.6411133408546448,0.46065753698349,0.7681445479393005,0.03505529463291168,0.9535093307495117
down,0.569198489189148,0.49643006920814514,-0.2199455350637436,0.9998014569282532,0.563332736492157,0.4840013086795807,-0.19844943284988403,0.9996452331542969,0.5616167187690735,0.4834173917770386,-0.19846029579639435,0.9996334314346313,0.5596262812614441,0.4829477369785309,-0.1985333263874054,0.9996820688247681,0.5605459809303284,0.4856863021850586,-0.2578326165676117,0.9997402429580688,0.5564820766448975,0.48633018136024475,-0.2579558193683624,0.9997426271438599,0.5519465804100037,0.4869389832019806,-0.2580272853374481,0.9997746348381042,0.5311794877052307,0.48706966638565063,-0.08460547775030136,0.9993973970413208,0.5241478681564331,0.4913635849952698,-0.3603573739528656,0.9997004270553589,0.559167206287384,0.5070433616638184,-0.1709953099489212,0.9996557235717773,0.5544866323471069,0.5083197355270386,-0.25107288360595703,0.9997642636299133,0.5021100640296936,0.5159415602684021,0.0764128789305687,0.998694121837616,0.49396559596061707,0.5460917949676514,-0.46775949001312256,0.9997822642326355,0.6396420001983643,0.5281822085380554,0.14665955305099487,0.4244234561920166,0.6400516629219055,0.5744611024856567,-0.5933603644371033,0.9927908778190613,0.7657780051231384,0.5287472009658813,-0.001956087304279208,0.7139633893966675,0.7972754836082458,0.5706406831741333,-0.5684320330619812,0.9870288372039795,0.8039973378181458,0.5241795778274536,-0.0022490168921649456,0.7202203869819641,0.8358017802238464,0.564112663269043,-0.6526781320571899,0.9777181148529053,0.8077915906906128,0.5275936722755432,-0.0639076679944992,0.7310209274291992,0.8367127180099487,0.5581315755844116,-0.6115972399711609,0.9757522940635681,0.7987989783287048,0.5316775441169739,-0.03220599889755249,0.7332695722579956,0.8226352334022522,0.5596736073493958,-0.5580102205276489,0.9630900025367737,0.28777143359184265,0.6279581189155579,0.1908024698495865,0.9989265203475952,0.2662651538848877,0.6558627486228943,-0.19075077772140503,0.9996169805526733,0.48405835032463074,0.6259101629257202,0.41070669889450073,0.3905511200428009,0.4751735031604767,0.6478785872459412,-0.2784864008426666,0.9908889532089233,0.37728309631347656,0.6872377395629883,0.6178451180458069,0.49827611446380615,0.376834899187088,0.7401602864265442,0.015108658000826836,0.9701127409934998,0.34293264150619507,0.6996279954910278,0.6393887996673584,0.5144996047019958,0.3374693691730499,0.7517110109329224,0.04824703186750412,0.9430402517318726,0.42729106545448303,0.712550699710846,0.7156884074211121,0.6167826652526855,0.4583570063114166,0.7693469524383545,0.12223820388317108,0.9502084255218506
