class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.7725991606712341,0.33537113666534424,-0.000651960726827383,0.9998700022697449,0.7734563946723938,0.3246231973171234,0.02721164934337139,0.9996808767318726,0.7712640166282654,0.32358166575431824,0.027175746858119965,0.9995797872543335,0.7686072587966919,0.3223225474357605,0.027201566845178604,0.9996862411499023,0.77298504114151,0.32427021861076355,-0.04580163210630417,0.9997866749763489,0.7707579135894775,0.32309991121292114,-0.045799124985933304,0.9997873902320862,0.7681055068969727,0.3217392563819885,-0.04596000537276268,0.9998460412025452,0.74241703748703,0.31742557883262634,0.14421424269676208,0.9991289973258972,0.7418943047523499,0.31709322333335876,-0.1847212016582489,0.9997909665107727,0.7521265149116516,0.34151536226272583,0.048199839890003204,0.9996939897537231,0.7512395977973938,0.3410932123661041,-0.04645143076777458,0.999859094619751,0.650445818901062,0.3633604645729065,0.3409079909324646,0.9994969367980957,0.6575288772583008,0.3554144501686096,-0.3666462004184723,0.9999945163726807,0.5842301249504089,0.450806587934494,0.40334048867225647,0.03994417190551758,0.5938109755516052,0.44501522183418274,-0.4759058654308319,0.9820733070373535,0.6251018643379211,0.5314353108406067,0.2732757031917572,0.08022265136241913,0.6380266547203064,0.5299111008644104,-0.42792248725891113,0.957817792892456,0.6373409032821655,0.5537097454071045,0.26381462812423706,0.10130299627780914,0.6446026563644409,0.5526823401451111,-0.48143842816352844,0.9377249479293823,0.6395896673202515,0.5541784167289734,0.21919725835323334,0.10151797533035278,0.66221684217453,0.5513360500335693,-0.4685889184474945,0.9344444870948792,0.6311094164848328,0.5459872484207153,0.24597783386707306,0.10784656554460526,0.6626208424568176,0.5441862344741821,-0.41830363869667053,0.9052932858467102,0.5714874267578125,0.5151488184928894,0.22467602789402008,0.9988919496536255,0.5963730812072754,0.506347119808197,-0.22478269040584564,0.999491810798645,0.6044827103614807,0.6438582539558411,0.2606280744075775,0.8051160573959351,0.8304452896118164,0.5563996434211731,-0.21829941868782043,0.9905248284339905,0.3884035050868988,0.6574124693870544,0.35646888613700867,0.9018256664276123,0.6894651055335999,0.6718084216117859,-0.017003057524561882,0.9901472330093384,0.3379804193973541,0.6517722010612488,0.36370551586151123,0.9290506839752197,0.6526328325271606,0.6939371228218079,0.005159704480320215,0.9784626960754395,0.40049442648887634,0.7052271366119385,0.3279186189174652,0.9083238840103149,0.7613473534584045,0.7077735662460327,-0.0011968696489930153,0.9837576746940613
down,0.785820722579956,0.3499794006347656,-0.00857176911085844,0.9998818635940552,0.787028968334198,0.3393968641757965,0.01948169805109501,0.9997116327285767,0.7845868468284607,0.33818158507347107,0.01950468309223652,0.9996119737625122,0.7818359136581421,0.3368798792362213,0.01963101327419281,0.999721884727478,0.7862634658813477,0.33915048837661743,-0.054075002670288086,0.9998133182525635,0.7836349606513977,0.3378632962703705,-0.0540931411087513,0.9998093247413635,0.7807417511940002,0.33650457859039307,-0.054291222244501114,0.99986332654953,0.7548140287399292,0.33198225498199463,0.13721373677253723,0.9992457032203674,0.7527118921279907,0.3312302231788635,-0.1920139044523239,0.9998111724853516,0.7637349367141724,0.3553517758846283,0.04529902711510658,0.9997137188911438,0.7629432082176208,0.3551967740058899,-0.05116438865661621,0.9998729228973389,0.6652311086654663,0.37785232067108154,0.3241558074951172,0.9995503425598145,0.6661497950553894,0.3702660799026489,-0.37259235978126526,0.9999946355819702,0.5991251468658447,0.46287432312965393,0.39970290660858154,0.03766879811882973,0.6127049326896667,0.46344101428985596,-0.48981285095214844,0.9807111024856567,0.6127043962478638,0.5393997430801392,0.28168970346450806,0.07342001795768738,0.6557490229606628,0.5487127900123596,-0.44871410727500916,0.9550326466560364,0.6247539520263672,0.5612817406654358,0.27581021189689636,0.09398273378610611,0.6588346362113953,0.5710657238960266,-0.5068609714508057,0.9344915151596069,0.6282250285148621,0.5618793368339539,0.2316000908613205,0.0942799374461174,0.6793551445007324,0.5706831216812134,-0.49138501286506653,0.931489109992981,0.6222765445709229,0.5538149476051331,0.2550991177558899,0.10082541406154633,0.6803956627845764,0.5642862319946289,-0.4387865364551544,0.9018862843513489,0.5862668752670288,0.5248996615409851,0.2195536345243454,0.9990860819816589,0.5992723703384399,0.5196272134780884,-0.21955779194831848,0.9995759129524231,0.6267930865287781,0.6371853947639465,0.2437957227230072,0.8180674910545349,0.8419435620307922,0.5637386441230774,-0.17866966128349304,0.9892939329147339,0.4007454216480255,0.6532830595970154,0.33411484956741333,0.9033856391906738,0.6874933242797852,0.6702490448951721,0.06615503877401352,0.9895228147506714,0.35215407609939575,0.6427934765815735,0.3437715470790863,0.9300126433372498,0.6483381986618042,0.6811400651931763,0.09115640819072723,0.9781104922294617,0.4001290798187256,0.7041357159614563,0.3321950435638428,0.9051244258880615,0.7485121488571167,0.7073593139648438,0.09849941730499268,0.9826759099960327
down,0.7907055020332336,0.3648173213005066,-0.0023991859052330256,0.99989253282547,0.7937601208686829,0.3538007438182831,0.02411915548145771,0.9997378587722778,0.7916408777236938,0.3526536822319031,0.024080637842416763,0.9996378421783447,0.7891470789909363,0.3513493835926056,0.02412978559732437,0.9997513890266418,0.792328417301178,0.353106826543808,-0.04776792600750923,0.9998372197151184,0.7896676659584045,0.3516271412372589,-0.04779070243239403,0.9998301863670349,0.786713182926178,0.3500266373157501,-0.04794158414006233,0.9998793005943298,0.7626689076423645,0.3454146981239319,0.14027872681617737,0.9993488788604736,0.7597496509552002,0.34431570768356323,-0.1861390322446823,0.9998306632041931,0.7698777914047241,0.36982032656669617,0.04614982381463051,0.9997344017028809,0.768024206161499,0.36910441517829895,-0.04815446585416794,0.9998863935470581,0.6674110293388367,0.38579654693603516,0.30900874733924866,0.9995865225791931,0.6761048436164856,0.3815651535987854,-0.36264747381210327,0.9999945759773254,0.6111061573028564,0.4719257950782776,0.3743019998073578,0.03573792427778244,0.6258707642555237,0.476172536611557,-0.47686225175857544,0.9801632761955261,0.613754153251648,0.5473044514656067,0.28578323125839233,0.06865370273590088,0.66596919298172,0.5618935823440552,-0.4381383955478668,0.9546927809715271,0.619378387928009,0.5682914853096008,0.27900072932243347,0.0886831283569336,0.6679725050926208,0.5851482152938843,-0.49495017528533936,0.9343433976173401,0.6218797564506531,0.5680066347122192,0.23600853979587555,0.0889943465590477,0.6873401403427124,0.5846008062362671,-0.47658130526542664,0.9317769408226013,0.617222011089325,0.5602098107337952,0.2596789300441742,0.09549319744110107,0.6888207793235779,0.5775763988494873,-0.4276518225669861,0.9033140540122986,0.5894457101821899,0.5380215048789978,0.2044912874698639,0.9992469549179077,0.6052167415618896,0.5353209972381592,-0.20452257990837097,0.9996474981307983,0.6199240684509277,0.6581062078475952,0.24569399654865265,0.8343281745910645,0.8566908836364746,0.5662649273872375,-0.18640291690826416,0.9888225197792053,0.4083411693572998,0.6522378325462341,0.349734365940094,0.9092632532119751,0.6871402263641357,0.6638218760490417,0.0429818294942379,0.9896191358566284,0.3648131191730499,0.6405744552612305,0.3627927303314209,0.934342086315155,0.6483945846557617,0.6657371520996094,0.06850462406873703,0.9794138073921204,0.40083184838294983,0.7039624452590942,0.35001716017723083,0.9076915979385376,0.7389758825302124,0.7038318514823914,0.10047415643930435,0.9826889634132385
down,0.8024956583976746,0.372981458902359,-0.032867077738046646,0.9998959302902222,0.8051535487174988,0.36135369539260864,-0.007201263215392828,0.9997463822364807,0.8027632832527161,0.36004021763801575,-0.007337257731705904,0.9996379017829895,0.799949586391449,0.35854339599609375,-0.007448575925081968,0.9997667074203491,0.8039026260375977,0.36111217737197876,-0.08156102895736694,0.9998525381088257,0.8010968565940857,0.35974448919296265,-0.08157263696193695,0.9998416900634766,0.7980353832244873,0.35822147130966187,-0.08171396702528,0.999888002872467,0.7725310921669006,0.3527544438838959,0.10226219892501831,0.9994195699691772,0.7707966566085815,0.3525206446647644,-0.223817378282547,0.9998389482498169,0.7811328768730164,0.3784466087818146,0.013040905818343163,0.9997447729110718,0.7793866991996765,0.3780440092086792,-0.08096181601285934,0.9998950958251953,0.6770100593566895,0.39475318789482117,0.29818934202194214,0.9995951652526855,0.6859672665596008,0.3918256163597107,-0.40818655490875244,0.9999936819076538,0.6253499388694763,0.48412173986434937,0.36409419775009155,0.035830751061439514,0.6354653239250183,0.4893032908439636,-0.5239301919937134,0.9793709516525269,0.624812126159668,0.5609464049339294,0.27339690923690796,0.06576479226350784,0.6775450706481934,0.5749947428703308,-0.4794769883155823,0.9540072083473206,0.6363421678543091,0.5862434506416321,0.26975110173225403,0.08502639830112457,0.6834036111831665,0.5982533693313599,-0.5378532409667969,0.9334563612937927,0.6384958624839783,0.5861453413963318,0.22875148057937622,0.08548150211572647,0.6994251608848572,0.5972430109977722,-0.5173519253730774,0.9313195943832397,0.6335669755935669,0.5779610276222229,0.24822847545146942,0.09231055527925491,0.6998242735862732,0.5904805660247803,-0.4686000645160675,0.9036548733711243,0.5937130451202393,0.547191858291626,0.20917224884033203,0.9993782043457031,0.6113077998161316,0.5440019369125366,-0.2092389166355133,0.9997050762176514,0.6303319931030273,0.6697851419448853,0.24642156064510345,0.8564096689224243,0.864721417427063,0.5678879618644714,-0.19036458432674408,0.9890783429145813,0.41301223635673523,0.651843249797821,0.39426231384277344,0.9186335206031799,0.6840986609458923,0.6644073128700256,0.06526858359575272,0.9904119372367859,0.3747767210006714,0.6372682452201843,0.41357025504112244,0.9403476715087891,0.6478010416030884,0.667776882648468,0.09359870105981827,0.981367826461792,0.4010966122150421,0.697964608669281,0.40610048174858093,0.9149196743965149,0.7450328469276428,0.7033495306968689,0.10625258088111877,0.9838311672210693
down,0.8093496561050415,0.37908026576042175,-0.028548510745167732,0.9998743534088135,0.8138439655303955,0.3680647313594818,6.362319982144982e-05,0.9997186660766602,0.8113130927085876,0.36715421080589294,-0.0001207082241307944,0.9995858669281006,0.8083190321922302,0.3660900890827179,-0.0002659710880834609,0.9997527599334717,0.8122408390045166,0.36775821447372437,-0.07786624133586884,0.999851405620575,0.809074342250824,0.36669987440109253,-0.0778774619102478,0.999833881855011,0.8055976629257202,0.36545422673225403,-0.07802404463291168,0.9998825192451477,0.7790429592132568,0.3604799211025238,0.1156761646270752,0.9994433522224426,0.7770729064941406,0.359875351190567,-0.22113260626792908,0.9998236298561096,0.7861250042915344,0.38542163372039795,0.01863076351583004,0.9997114539146423,0.784025251865387,0.3847804665565491,-0.07734303921461105,0.9998903274536133,0.6798027753829956,0.4001995027065277,0.304227352142334,0.9995757341384888,0.6911397576332092,0.3994498550891876,-0.4038859009742737,0.9999916553497314,0.6290183663368225,0.48939990997314453,0.36734896898269653,0.03403128311038017,0.6416745781898499,0.4958004057407379,-0.5220448970794678,0.9763486385345459,0.6298715472221375,0.5604142546653748,0.2821709215641022,0.06049591675400734,0.6850816607475281,0.5796030759811401,-0.48116335272789,0.9491321444511414,0.6431586742401123,0.5803365111351013,0.27972695231437683,0.0791250541806221,0.6939574480056763,0.6039250493049622,-0.5409663915634155,0.9278952479362488,0.6485799551010132,0.5794678926467896,0.2359277606010437,0.0795568972826004,0.708746075630188,0.6018707156181335,-0.5190912485122681,0.926112174987793,0.6442186832427979,0.5722554326057434,0.2562563717365265,0.08598187565803528,0.7072426080703735,0.5948347449302673,-0.47078731656074524,0.8969624042510986,0.5917259454727173,0.5501378774642944,0.21009060740470886,0.9994823932647705,0.6129889488220215,0.5495730638504028,-0.21022841334342957,0.9997488260269165,0.6393594145774841,0.66932612657547,0.2516748309135437,0.868538498878479,0.8661527633666992,0.5675736665725708,-0.19061844050884247,0.9882245063781738,0.4258107841014862,0.6514359712600708,0.4068293273448944,0.9167821407318115,0.6840139031410217,0.6601006388664246,0.0611228309571743,0.9897024631500244,0.3953682482242584,0.6330251097679138,0.42679405212402344,0.9380703568458557,0.6477478742599487,0.6691862940788269,0.08904373645782471,0.981675386428833,0.4093261957168579,0.6933860182762146,0.4280378520488739,0.9101284742355347,0.7579789757728577,0.7007778286933899,0.11054500192403793,0.9828787446022034
down,0.8115336298942566,0.3734167814254761,-0.03141028434038162,0.9998577833175659,0.8158220052719116,0.3621598184108734,-0.004345420747995377,0.9997296929359436,0.8133436441421509,0.36121833324432373,-0.004451730754226446,0.9995771646499634,0.8104981780052185,0.3601221740245819,-0.00447304779663682,0.9997779130935669,0.8160988092422485,0.36163467168807983,-0.0800381451845169,0.9998776912689209,0.8141464591026306,0.3604390025138855,-0.08005203306674957,0.999847948551178,0.8119775056838989,0.3591223359107971,-0.08019600063562393,0.9998913407325745,0.7837764024734497,0.3530164659023285,0.10816322267055511,0.9995768666267395,0.786690890789032,0.3527604341506958,-0.22727078199386597,0.9998277425765991,0.7911398410797119,0.3781413435935974,0.016383083537220955,0.9996786117553711,0.7917780876159668,0.3777328431606293,-0.0808243378996849,0.9998908638954163,0.6767993569374084,0.3934342563152313,0.294674277305603,0.999588131904602,0.7003118991851807,0.3931579887866974,-0.4022063612937927,0.9999876022338867,0.6229530572891235,0.483405202627182,0.352214515209198,0.02867703139781952,0.6535483598709106,0.4920574426651001,-0.5244724154472351,0.9696153998374939,0.6160984635353088,0.5557652115821838,0.268941730260849,0.05227380990982056,0.6896796822547913,0.5752421617507935,-0.4818211793899536,0.9403010606765747,0.6044632792472839,0.5672885179519653,0.2688910961151123,0.07039013504981995,0.6979915499687195,0.5987002849578857,-0.5407792925834656,0.9188051223754883,0.622954785823822,0.574055016040802,0.22328948974609375,0.07094889134168625,0.7132192850112915,0.5977373123168945,-0.5150769948959351,0.91752690076828,0.6202494502067566,0.5676676034927368,0.24303880333900452,0.07640828937292099,0.7109423875808716,0.5909501910209656,-0.4689772129058838,0.8845362663269043,0.5911594033241272,0.5469275116920471,0.21788692474365234,0.9997432827949524,0.624801754951477,0.5466736555099487,-0.2181890606880188,0.999861478805542,0.6304543018341064,0.6639476418495178,0.25387927889823914,0.9120832681655884,0.8691310882568359,0.563951849937439,-0.17140229046344757,0.9881837368011475,0.4178876578807831,0.6509453654289246,0.4014244079589844,0.9372884035110474,0.685322105884552,0.6576644778251648,0.09548653662204742,0.9903512597084045,0.38036489486694336,0.634545087814331,0.41992512345314026,0.9492077231407166,0.6564912796020508,0.6645535230636597,0.12371263653039932,0.9836098551750183,0.4064101576805115,0.6941289901733398,0.4100341200828552,0.9265804290771484,0.7408955097198486,0.6978945136070251,0.14793109893798828,0.98372882604599
down,0.8066738843917847,0.35859808325767517,-0.037731997668743134,0.9998699426651001,0.809511125087738,0.3469254672527313,-0.014926837757229805,0.9997484683990479,0.8076536655426025,0.3460303843021393,-0.01501139160245657,0.9996076822280884,0.8054063320159912,0.34506601095199585,-0.014991841278970242,0.9997941255569458,0.8092114329338074,0.34653380513191223,-0.08280608057975769,0.9998865723609924,0.8074648976325989,0.3454619348049164,-0.08278799057006836,0.9998581409454346,0.8054732084274292,0.3443790376186371,-0.08289357274770737,0.9998981356620789,0.7803620100021362,0.33886197209358215,0.08653946965932846,0.9996132850646973,0.7813677787780762,0.3392013907432556,-0.21963293850421906,0.999836802482605,0.7883242964744568,0.36390936374664307,0.005909899715334177,0.9996926784515381,0.7889007925987244,0.3633793294429779,-0.08187662065029144,0.9998963475227356,0.6762589812278748,0.38039863109588623,0.27473804354667664,0.9996173977851868,0.6994634866714478,0.3783353269100189,-0.39106395840644836,0.9999884963035583,0.6184677481651306,0.46623092889785767,0.3356204032897949,0.027218356728553772,0.6537657380104065,0.4769899547100067,-0.5035832524299622,0.9701743125915527,0.6046112179756165,0.5380991697311401,0.2690446376800537,0.051999617367982864,0.6882667541503906,0.5611426830291748,-0.47063228487968445,0.9418055415153503,0.598039448261261,0.5502559542655945,0.2737154960632324,0.07070251554250717,0.6954678297042847,0.5844985842704773,-0.5291540026664734,0.9215004444122314,0.6135991215705872,0.5546445846557617,0.2271779477596283,0.07101953774690628,0.7117295861244202,0.5851336717605591,-0.5041497349739075,0.9199531674385071,0.610792338848114,0.5481981039047241,0.24432359635829926,0.07603542506694794,0.7096179723739624,0.578002393245697,-0.4581517279148102,0.8870599269866943,0.5925801992416382,0.5321338772773743,0.2111629694700241,0.9997835159301758,0.6248206496238708,0.5320695638656616,-0.211382657289505,0.9998793005943298,0.6309220790863037,0.6525171995162964,0.24067676067352295,0.917782723903656,0.8637935519218445,0.5614358186721802,-0.1431473046541214,0.9888055920600891,0.4099377989768982,0.6507207155227661,0.33866795897483826,0.9418056607246399,0.6845754981040955,0.6583455801010132,0.09633421152830124,0.9908644556999207,0.3656172752380371,0.6368739008903503,0.34918293356895447,0.9522657990455627,0.6537522077560425,0.6634896397590637,0.11906684935092926,0.9837096929550171,0.4073331952095032,0.6973016858100891,0.3362794518470764,0.9318222999572754,0.741963803768158,0.6988271474838257,0.13824161887168884,0.9845762848854065
up,0.6614776253700256,0.2439277470111847,-0.031343910843133926,0.9997214674949646,0.6604642271995544,0.23220853507518768,-0.008644107729196548,0.999311625957489,0.6583515405654907,0.23132891952991486,-0.008599914610385895,0.9991041421890259,0.6557415723800659,0.23036131262779236,-0.008462849073112011,0.9993893504142761,0.6594489216804504,0.2316732406616211,-0.08060950040817261,0.9995195269584656,0.6570335030555725,0.23056527972221375,-0.08057999610900879,0.9995338320732117,0.6542338132858276,0.22941452264785767,-0.08072798699140549,0.9996724128723145,0.6283369660377502,0.22676114737987518,0.11600442975759506,0.9984085559844971,0.6291617751121521,0.2263469398021698,-0.21397040784358978,0.9994253516197205,0.6443381309509277,0.2505420744419098,0.02414105460047722,0.999319851398468,0.6426215767860413,0.2490762174129486,-0.0714152604341507,0.99969482421875,0.5563539862632751,0.2705684006214142,0.35559701919555664,0.9994493722915649,0.5563420653343201,0.25931456685066223,-0.3987996280193329,0.9999914765357971,0.5312684774398804,0.36138173937797546,0.4510788023471832,0.023038532584905624,0.5326213240623474,0.34834662079811096,-0.5520928502082825,0.9823189973831177,0.5501251220703125,0.43695756793022156,0.3410356342792511,0.06338628381490707,0.5819377899169922,0.4269954562187195,-0.6141308546066284,0.9653940200805664,0.5596380233764648,0.458228200674057,0.34801727533340454,0.08634684234857559,0.5880619287490845,0.4500432014465332,-0.6917790770530701,0.95112144947052,0.5760549306869507,0.4574725925922394,0.2860668897628784,0.08566438406705856,0.6071640849113464,0.4474389851093292,-0.6596232056617737,0.9472724795341492,0.5781722664833069,0.4497396647930145,0.30907052755355835,0.08984191715717316,0.6061062812805176,0.4415580630302429,-0.5994479060173035,0.9184602499008179,0.5056798458099365,0.43707844614982605,0.2298089861869812,0.9993792772293091,0.5187116861343384,0.4305342435836792,-0.22979864478111267,0.9995802640914917,0.49319425225257874,0.5591080784797668,0.19680824875831604,0.8470357060432434,0.6553774476051331,0.5428245067596436,-0.20536868274211884,0.9893795251846313,0.3318025767803192,0.665001630783081,0.23336824774742126,0.9273540377616882,0.6851810216903687,0.6765185594558716,-0.15829730033874512,0.991827130317688,0.29432007670402527,0.6839624643325806,0.22931016981601715,0.9458712935447693,0.6574417948722839,0.7003508806228638,-0.1620006412267685,0.9780259728431702,0.4212878942489624,0.6990749835968018,0.12522496283054352,0.9258484840393066,0.7937923073768616,0.7036966681480408,-0.2878780961036682,0.984791100025177
up,0.626169741153717,0.2396274358034134,-0.018832888454198837,0.9997286796569824,0.6267275214195251,0.22818149626255035,0.003227001754567027,0.9992967247962952,0.6249552369117737,0.22737495601177216,0.0032571980264037848,0.9990944862365723,0.622758686542511,0.22647039592266083,0.0033766108099371195,0.9993756413459778,0.624890923500061,0.2270566076040268,-0.07194894552230835,0.9995089173316956,0.6221993565559387,0.22569337487220764,-0.07196981459856033,0.9995321035385132,0.6191169619560242,0.2242938131093979,-0.07213994860649109,0.9996742606163025,0.5966590046882629,0.22278881072998047,0.1311972588300705,0.9982627034187317,0.5925436615943909,0.22139693796634674,-0.21223340928554535,0.999440610408783,0.6098964214324951,0.2466573417186737,0.038500312715768814,0.9993652105331421,0.6070882678031921,0.24509578943252563,-0.0613141804933548,0.9997159838676453,0.52986741065979,0.2676750123500824,0.37770140171051025,0.9993739128112793,0.5183558464050293,0.25436797738075256,-0.4016207456588745,0.9999923706054688,0.5045455098152161,0.3561745882034302,0.47717025876045227,0.023756664246320724,0.4974258542060852,0.3424835503101349,-0.5834099054336548,0.9842388033866882,0.5399616360664368,0.4297114312648773,0.3619439899921417,0.06840389221906662,0.5558197498321533,0.4179535508155823,-0.6751970052719116,0.969521164894104,0.5507628321647644,0.45218557119369507,0.3702714741230011,0.0924006775021553,0.5628195405006409,0.4420330822467804,-0.7579300999641418,0.9566985368728638,0.5665946006774902,0.449638694524765,0.3068760931491852,0.09180733561515808,0.5790421962738037,0.4401555359363556,-0.7205542922019958,0.9530041813850403,0.5648377537727356,0.44171950221061707,0.3286384344100952,0.09592727571725845,0.5770189762115479,0.4334813952445984,-0.658917248249054,0.926234245300293,0.49133825302124023,0.4345088601112366,0.23367081582546234,0.9992685914039612,0.49359646439552307,0.4279370605945587,-0.23345136642456055,0.9995633363723755,0.4692102074623108,0.5558481216430664,0.18907970190048218,0.8285759091377258,0.6100246906280518,0.5461532473564148,-0.20460249483585358,0.9903053641319275,0.3247748613357544,0.6705761551856995,0.24101172387599945,0.9307411909103394,0.6846301555633545,0.6784845590591431,-0.1774974912405014,0.9929301738739014,0.2905721366405487,0.6891970038414001,0.23875433206558228,0.9475929141044617,0.6618630886077881,0.7034409642219543,-0.18425503373146057,0.9808420538902283,0.42039990425109863,0.6992537975311279,0.12551972270011902,0.9315240383148193,0.7958498597145081,0.702607274055481,-0.336651086807251,0.9867189526557922
up,0.592486560344696,0.23736365139484406,-0.025711946189403534,0.999727725982666,0.5940871834754944,0.22703556716442108,-0.003742602653801441,0.9992619156837463,0.5926612615585327,0.22628940641880035,-0.0037139556370675564,0.9990759491920471,0.5908620357513428,0.22534026205539703,-0.003594564273953438,0.9993512034416199,0.5924431085586548,0.22595657408237457,-0.07863610982894897,0.9994817972183228,0.589927077293396,0.22452762722969055,-0.0787048488855362,0.9995177388191223,0.5871520042419434,0.22298534214496613,-0.07887934148311615,0.9996652603149414,0.5644570589065552,0.2198127657175064,0.12472470849752426,0.9981096982955933,0.5616315603256226,0.2188180387020111,-0.21594199538230896,0.9994484186172485,0.5764979720115662,0.2436041533946991,0.032314836978912354,0.9993928670883179,0.5743364691734314,0.2418881058692932,-0.06691541522741318,0.9997267127037048,0.4986055791378021,0.2638687193393707,0.3630662262439728,0.9992465972900391,0.4895654618740082,0.2515776753425598,-0.40672731399536133,0.9999929666519165,0.4775881767272949,0.35179468989372253,0.45454469323158264,0.02448076568543911,0.4689832031726837,0.3411093056201935,-0.5689707398414612,0.9858456254005432,0.5101885795593262,0.42389094829559326,0.3435424268245697,0.06912778317928314,0.5317047834396362,0.41775068640708923,-0.6279917359352112,0.9723013639450073,0.5176802277565002,0.4467552602291107,0.3578440845012665,0.09280197322368622,0.5418639183044434,0.44008198380470276,-0.7023653388023376,0.960257351398468,0.5371198058128357,0.44343388080596924,0.2893030047416687,0.09230272471904755,0.5558173656463623,0.43774744868278503,-0.6715412735939026,0.9566128849983215,0.5342522263526917,0.4356284737586975,0.3065696954727173,0.09646736830472946,0.551913857460022,0.4316062927246094,-0.6122747659683228,0.931082010269165,0.4637168049812317,0.43018782138824463,0.2335653454065323,0.9990382194519043,0.46349918842315674,0.4232195317745209,-0.23331208527088165,0.9995251893997192,0.44742557406425476,0.5517922043800354,0.19186528027057648,0.8069393038749695,0.5575702786445618,0.5464946627616882,-0.2030373513698578,0.9913734197616577,0.318414568901062,0.6736732125282288,0.252276211977005,0.9334503412246704,0.6663159728050232,0.679301381111145,-0.1850273162126541,0.9939172863960266,0.28474000096321106,0.6938965320587158,0.24895307421684265,0.9481496810913086,0.6593164801597595,0.7043267488479614,-0.19484497606754303,0.983413577079773,0.4171780049800873,0.6992712616920471,0.11929190158843994,0.9365312457084656,0.7830480933189392,0.6875175833702087,-0.35881373286247253,0.9884253740310669
